id,title,funder,source,url,description,deadline,amount_max,currency,country,region,relevance,fetched_at
7def650b985a,Open Call: Peatland Restoration Sector Capacity Grant (UK),,fundsforngos.org,https://www2.fundsforngos.org/community-development-2/open-call-peatland-restoration-sector-capacity-grant-uk/,"Deadline: 23-Jul-2026 The Department for Environment, Food & Rural Affairs (Defra) has launched the Peatland Restoration Sector Capacity Grant Scheme to strengthen England’s peatland restoration workforce through skills development, apprenticeships, internships, collaboration, and capacity building. The four-year programme offers £1.15 million in funding to help organizations expand peatland restoration activities, develop workforce expertise, and increase the delivery of restoration projects across England. The Peatland Restoration Sector Capacity Grant Scheme is a funding programme designed",,£1.15 million,,GLOBAL,,14,2026-06-30T23:58:43.397436+00:00
732a07ce084f,Open Funding Opportunities for Economic Development Projects,,fundsforngos.org,https://www2.fundsforngos.org/listing/open-funding-opportunities-for-economic-development-projects/,"Open Funding Opportunities for Economic Development Projects 
 [June 2026]
Discover open funding opportunities for economic development projects supporting NGOs and development organizations worldwide. Explore carefully curated calls from diverse global funding programs.
UNIDO–WTCA Blue Economy Global Call for Sustainable Innovation
Deadline: …  [Read more...]  about Open Funding Opportunities for",,,,GLOBAL,,14,2026-06-30T23:58:44.991258+00:00
1fe0f6e1c536,Funding Opportunities for Women and Gender Equality Initiatives,,fundsforngos.org,https://www2.fundsforngos.org/listing/funding-opportunities-for-women-and-gender-equality-initiatives/,"Funding Opportunities for Women and Gender Equality Initiatives 
 [June 2026]

Explore a curated collection of grants, awards, fellowships, scholarships, and open calls supporting women’s empowerment and gender equality worldwide. These opportunities provide funding, recognition, and capacity-building support for individuals, organizations, and initiatives …  [Read more...]  about Funding Opportun",,,,GLOBAL,,14,2026-06-30T23:58:44.992303+00:00
e05d7aa56337,Grants for translators of Swedish literature,Swedish Arts Council,nordic:kulturradet-se,https://www.kulturradet.se/en/,"Literature and translation 
 
 Open for application 
 Grants for translators of Swedish literature 
 This grant promotes international exchange and skill improvement activities among translators of Swedish literature and drama.

 
 
 
 
                        55
                     
 
                        days left
                     
 
 Last application date 25 Aug 2026",,,,GLOBAL,,14,2026-06-30T23:57:56.392405+00:00
b0e71bb90cf7,Patrocínios Instituto Claro,,capta.org.br,https://capta.org.br/oportunidades/patrocinios-instituto-claro/,"Instituto Claro O edital “Patrocínios Instituto Claro”, lançado pelo Instituto Claro, tem como objetivo apoiar projetos que promovam impacto social e ambiental, proporcionando entretenimento, conteúdo e diversão à sociedade. As linhas temáticas incluem cultura, esporte, educação, cidadania e meio ambiente. Serão escolhidos apenas projetos aprovados pelas Leis de Incentivo Estaduais e Municipais, nas localidades onde as leis de aporte via ICMS e ISS estão vigentes. A abrangência é nacional, e as inscrições estão abertas de forma contínua. Região: todo o Brasil Inscrições: contínuas Edital: Patr",,,,BR,,12,2026-06-30T23:57:59.072203+00:00
3333fb5ff706,Fondo de Acción Urgente,,capta.org.br,https://capta.org.br/oportunidades/fondo-de-accion-urgente/,"Fundos de Ação Urgente Os Apoios de Resposta Rápida – ARRs é um modelo único de financiamento flexível e de curto prazo criado pelos Fundos de Ação Urgente, para apoiar de maneira estratégica ações que: protegem a diversidade de ativistas e suas organizações, quando elas estão em risco ou ameaçadas por seu trabalho na defesa dos Direitos Humanos e do território e da natureza; ou que atuem pela defesa e promoção dos direitos das mulheres e das pessoas LBTIQ+, estabelecendo precedentes legais, influenciando políticas e/ou promover mudanças nas práticas sociais ou culturais. A ação deve ser imple",,,,BR,,12,2026-06-30T23:57:59.079343+00:00
ff0a511b7b46,Waitt Foundation,,capta.org.br,https://capta.org.br/oportunidades/waitt-foundation/,"Waitt Foundation A Waitt Foundation, por meio de um programa de pequenas doações, apoia projetos que visem a conservação dos oceanos. O objetivo é dar suporte a ONGs e pesquisadores ligados a instituições acadêmicas, com iniciativas locais ligadas à pesca e a sustentabilidade. Serão atendidas propostas orçadas em até U$ 10 mil, no entanto, a fundação informa que irá considerar ainda, projetos de até U$ 15 mil. As áreas de foco do programa são: Pesquisa Científica – o que engloba ciência natural e social; Política – projetos que tenham base em políticas públicas; Gestão – englobando tanto a exe",,,,BR,,12,2026-06-30T23:57:59.089299+00:00
ddfba4c75ac7,Fundo Casa Socioambiental lança publicação sobre liderança de mulheres na ação climática,Fundo Casa Socioambiental,casa.org.br,https://casa.org.br/fundo-casa-socioambiental-lanca-publicacao-sobre-lideranca-de-mulheres-na-acao-climatica/,"“Mulheres Potentes – Financiando Gênero e Liderança na Ação Climática” reúne aprendizados da Aliança GAGGA e será apresentada em evento online no dia 18 de março. Há conhecimentos que atravessam gerações. Saberes transmitidos entre avós, mães e filhas, guardados nas sementes, nas plantas medicinais, nas formas de cuidar da terra e das pessoas. Em muitos territórios da América do Sul, são as mulheres que mantêm vivos esses conhecimentos e que estão na linha de frente das respostas comunitárias à",,,,BR,,12,2026-06-30T23:57:54.969097+00:00
ad1d7ac6fc9f,Quilombos do Maranhão fortalecem produção sustentável e aumento de renda,ISPN,ispn.org.br,https://ispn.org.br/noticia/quilombos-do-maranhao-fortalecem-producao-sustentavel-e-aumento-de-renda/,"“Essa convivência com o projeto Floresta+ nos ajudou a mudar nossa visão em relação à natureza, chamando a gente para a responsabilidade de cuidar dela. Se a terra morrer, o homem também morrerá.” A fala é de dona Maria da Conceição Paiva, presidente da Associação do Quilombo Ponta Bonita, durante visita de técnicos do Programa das Nações Unidas para o Desenvolvimento (PNUD), do Ministério do Meio Ambiente e Mudança do Clima (MMA) e do Instituto Sociedade, População e Natureza (ISPN). A missão t",,,,BR,,12,2026-06-30T23:58:05.066230+00:00
70e712460666,Do fogão à conquista de espaços: a força do coletivo das mulheres da Chapada das Veredas,ISPN,ispn.org.br,https://ispn.org.br/noticia/do-fogao-a-conquista-de-espacos-a-forca-do-coletivo-das-mulheres-da-chapada-das-veredas/,"O que começou com um lanche compartilhado nos encontros de mulheres no Vale do Jequitinhonha (MG) tornou-se o alicerce de uma mudança estrutural. Desde 2023, moradoras de 11 comunidades rurais passaram a se reunir mensalmente pelo desejo de conquistar autonomia, partilhar saberes e vivências. Mirante, Ribeirão Veredinha, Ribeirão das Posses, Pindaíba, Boiada I, Boiada II, Gameleira, Monte Alegre, Caquente, Pontezinha, Vendinhas e Macaúbas ficaram mais próximas com encontros femininos que quebrar",,,,BR,,12,2026-06-30T23:58:05.118084+00:00
5e8e5c633e56,"Encontro inédito reúne comunidades da África, América Latina e Caribe na Semana do Clima da África",ISPN,ispn.org.br,https://ispn.org.br/noticia/encontro-inedito-reune-comunidades-da-africa-america-latina-e-caribe-na-semana-do-clima-da-africa/,"Adis Abeba (Etiópia) – Semana do Clima da África (Africa Climate Week) começou com um encontro inédito que aproximou comunidades locais da América Latina, do Caribe e da África. Representantes de Uganda, Nigéria, Moçambique e do Brasil se reúnem para articular uma agenda comum rumo à COP30, que será realizada em Belém, em novembro de 2025, em um movimento que reforça a centralidade dessas populações no debate climático global. Participam da agenda Joaquim Belo, enviado especial para a Sociedade",,,,BR,,12,2026-06-30T23:58:05.248444+00:00
13e8da7f3d80,Frequently asked questions,Commonwealth Foundation,commonwealthfoundation.com,https://commonwealthfoundation.com/projects/,"Frequently asked questions 
 
 
 
 Is my organisation eligible to apply? 
 
 Read less 
 
 
 
 
 To be eligible for a grant under this call, the following criteria must be met: 
 
 The applicant must be a not-for-profit civil society organisation (CSO) registered in an eligible Commonwealth Foundation member country. (See above for the list of eligible member countries). 
 Newly registered org",,,,GLOBAL,,12,2026-06-30T23:57:52.094232+00:00
178371a35b4d,What do I do if I have problems with my application?,Commonwealth Foundation,commonwealthfoundation.com,mailto:cfgrants@commonwealth.int,"What do I do if I have problems with my application? 
 
 Read more 
 
 
 
 
 If you have problems with your application, please contact  cfgrants@commonwealth.int  and a staff member of the Foundation will assist you. 
 We strongly  advise  that applicants  requiring  help reach out  to us  as soon as possible. Last-minute requests for help may not be responded to in time, and you could miss t",,,,GLOBAL,,12,2026-06-30T23:57:52.102447+00:00
9c16dcb3ab41,Open Call: Specialist Radio Programming Grants (Australia),,fundsforngos.org,https://www2.fundsforngos.org/community-development-2/open-call-specialist-radio-programming-grants-australia/,"Deadline: 11-Aug-2026 The Specialist Radio Programming Grants provide funding to support community radio programs that serve diverse communities, including people with print disabilities, ethnic communities, and First Nations Australians. The grants help community broadcasters develop new specialist programs through community engagement, consultation, and presenter training. Eligible organisations can receive a one-off grant of $2,000 per program to support program development. Specialist Radio Programming Grants Overview The Specialist Radio Programming Grants are designed to help community m",,"$2,000",,GLOBAL,,12,2026-06-30T23:57:58.548463+00:00
faa4ef6b1bd0,“Nomadic Culture of Central Asia: Preserving Traditions and Biodiversity”,,fundsforngos.org,https://www2.fundsforngos.org/individuals/nomadic-culture-of-central-asia-preserving-traditions-and-biodiversity/,"Deadline: 09-Aug-2026 The UNESCO Regional Office in Almaty is inviting photographers worldwide to participate in the international photo contest “Nomadic Cultures of Central Asia: Safeguarding Pastoralism Traditions and Biodiversity.” The competition celebrates nomadic heritage, pastoral traditions, biodiversity, and sustainable landscapes across Central Asia. Participation is free, and individuals aged 18 years or older may submit up to five original photographs . UNESCO International Photo Contest Overview The UNESCO Regional Office in Almaty has launched an international photography competi",,"ph,",,GLOBAL,,12,2026-06-30T23:57:58.567032+00:00
716d7eae0219,Entries open for the Julie Dunbabin Food Culture Evolution Award (Australia),,fundsforngos.org,https://www2.fundsforngos.org/individuals/entries-open-for-the-julie-dunbabin-food-culture-evolution-award-australia/,"Deadline: 31-Jul-2026 The Julie Dunbabin Food Culture Evolution Award recognises schools that are improving food culture by promoting food literacy, sustainability, and positive food experiences across their school communities. The winning school receives a $500 grant to support food-related projects such as school gardens, cooking activities, and food education initiatives. What Is the Julie Dunbabin Food Culture Evolution Award? The Julie Dunbabin Food Culture Evolution Award celebrates schools that are actively improving food culture within their school community . The award is based on the",,rm.,,GLOBAL,,12,2026-06-30T23:57:58.707921+00:00
